2.493857, -2.161617, 22.200000
2.156851, -2.139346, 22.200000
1.822954, -2.115470, 22.200000
1.490814, -2.088509, 22.200000
1.149276, -2.063663, 22.200000
0.819754, -2.034663, 22.200000
0.485590, -2.007424, 22.200000
0.153506, -1.980350, 22.200000
-0.177061, -1.951370, 22.200000
-0.513784, -1.922609, 22.200000
-0.847247, -1.895665, 22.200000
-1.177355, -1.865211, 22.200000
-1.513063, -1.835627, 22.200000
-1.844432, -1.803721, 22.200000
-2.177198, -1.772696, 22.200000
-2.510480, -1.741554, 22.200000
-2.843463, -1.707486, 22.200000
-3.177964, -1.675365, 22.200000
-3.514373, -1.638773, 22.200000
-3.545259, -1.637055, 22.200000
-3.581366, -1.634183, 22.200000
-3.618606, -1.630193, 22.200000
-3.658856, -1.626114, 22.200000
-3.697015, -1.620552, 22.200000
-3.729768, -1.617418, 22.200000
-3.754776, -1.614570, 22.200000
-3.778571, -1.613118, 22.200000
-3.810979, -1.610071, 22.200000
-3.852286, -1.605563, 22.200000
-3.892581, -1.601392, 22.200000
-3.924108, -1.596762, 22.200000
-3.947410, -1.594895, 22.200000
-3.970813, -1.591730, 22.200000
-4.008076, -1.589859, 22.200000
-4.053523, -1.585849, 22.200000
-4.100233, -1.580107, 22.200000
-4.133757, -1.576469, 22.200000
-4.156165, -1.572721, 22.200000
-4.177690, -1.570526, 22.200000
-4.206924, -1.566822, 22.200000
-4.245939, -1.564573, 22.200000
-4.286752, -1.560482, 22.200000
-4.324633, -1.555619, 22.200000
-4.359789, -1.551667, 22.200000
-4.391183, -1.546918, 22.200000
-4.422231, -1.543739, 22.200000
-4.451152, -1.540702, 22.200000
-4.481698, -1.538674, 22.200000
-4.516110, -1.535419, 22.200000
-4.553409, -1.529958, 22.200000
-4.592923, -1.525625, 22.200000
-4.623419, -1.520775, 22.200000
-4.648114, -1.518429, 22.200000
-4.673937, -1.515157, 22.200000
-4.710051, -1.512200, 22.200000
-4.753247, -1.508225, 22.200000
-4.800769, -1.501566, 22.200000
-4.834900, -1.497216, 22.200000
-4.857442, -1.493733, 22.200000
-4.880752, -1.491231, 22.200000
-4.908529, -1.488380, 22.200000
-4.946350, -1.484420, 22.200000
-4.983449, -1.480784, 22.200000
-5.021902, -1.475303, 22.200000
-5.057700, -1.471013, 22.200000
-5.087741, -1.466259, 22.200000
-5.121459, -1.463108, 22.200000
-5.148917, -1.459576, 22.200000
-5.181933, -1.455594, 22.200000
-5.218058, -1.452300, 22.200000
-5.255576, -1.446921, 22.200000
-5.296152, -1.440154, 22.200000
-5.327724, -1.437001, 22.200000
-5.353797, -1.433266, 22.200000
-5.378947, -1.431271, 22.200000
-5.412531, -1.427407, 22.200000
-5.453114, -1.421802, 22.200000
-5.490485, -1.417488, 22.200000
-5.523445, -1.411803, 22.200000
-5.547505, -1.409134, 22.200000
-5.574482, -1.405559, 22.200000
-5.609603, -1.402299, 22.200000
-5.654943, -1.396939, 22.200000
-5.699164, -1.389868, 22.200000
-5.733378, -1.386159, 22.200000
-5.756602, -1.381319, 22.200000
-5.780840, -1.378409, 22.200000
-5.811627, -1.374268, 22.200000
-5.847796, -1.370216, 22.200000
-5.886171, -1.365881, 22.200000
-5.919987, -1.360533, 22.200000
-5.956165, -1.355410, 22.200000
-5.988805, -1.349533, 22.200000
-6.017539, -1.346760, 22.200000
-6.044318, -1.343013, 22.200000
-6.081046, -1.338358, 22.200000
-6.123058, -1.333066, 22.200000
-6.162150, -1.327215, 22.200000
-6.195847, -1.322044, 22.200000
-6.218087, -1.318163, 22.200000
-6.243373, -1.314605, 22.200000
-6.275661, -1.310855, 22.200000
-6.316684, -1.305729, 22.200000
-6.359275, -1.299377, 22.200000
-6.394851, -1.294385, 22.200000
-6.424560, -1.288916, 22.200000
-6.454008, -1.284541, 22.200000
-6.484454, -1.280097, 22.200000
-6.516774, -1.275451, 22.200000
-6.550080, -1.271722, 22.200000
-6.584780, -1.266104, 22.200000
-6.619516, -1.260501, 22.200000
-6.654906, -1.254374, 22.200000
-6.686546, -1.249414, 22.200000
-6.717598, -1.245509, 22.200000
-6.749472, -1.240376, 22.200000
-6.784816, -1.235740, 22.200000
-6.822825, -1.229573, 22.200000
-6.861132, -1.222799, 22.200000
-6.892145, -1.218235, 22.200000
-6.919700, -1.213179, 22.200000
-6.946418, -1.209959, 22.200000
-6.976529, -1.205586, 22.200000
-7.013984, -1.199500, 22.200000
-7.050616, -1.194808, 22.200000
-7.086694, -1.188111, 22.200000
-7.119824, -1.182690, 22.200000
-7.152478, -1.176613, 22.200000
-7.186830, -1.171358, 22.200000
-7.222537, -1.165716, 22.200000
-7.258620, -1.159098, 22.200000
-7.290084, -1.154699, 22.200000
-7.316830, -1.149225, 22.200000
-7.345841, -1.145882, 22.200000
-7.378353, -1.140228, 22.200000
-7.412346, -1.134297, 22.200000
-7.446919, -1.129268, 22.200000
-7.480923, -1.123320, 22.200000
-7.511928, -1.118358, 22.200000
-7.544152, -1.112949, 22.200000
-7.579461, -1.106167, 22.200000
-7.619861, -1.100809, 22.200000
-7.657580, -1.093911, 22.200000
-7.687658, -1.088423, 22.200000
-7.711074, -1.084165, 22.200000
-7.735097, -1.081362, 22.200000
-7.766823, -1.076002, 22.200000
-7.807883, -1.069897, 22.200000
-7.849004, -1.063354, 22.200000
-7.888892, -1.055557, 22.200000
-7.923191, -1.049074, 22.200000
-7.954425, -1.042037, 22.200000
-7.982890, -1.037181, 22.200000
-8.006532, -1.033608, 22.200000
-8.034175, -1.030222, 22.200000
-8.063759, -1.026039, 22.200000
-8.096605, -1.020233, 22.200000
-8.129424, -1.014273, 22.200000
-8.156947, -1.011352, 22.200000
-8.182410, -1.008458, 22.200000
-8.204187, -1.006053, 22.200000
-8.224331, -1.005961, 22.200000
-8.243489, -1.003524, 22.200000
-8.260645, -1.003187, 22.200000
-8.276146, -1.003585, 22.200000
-8.289158, -1.003905, 22.200000
-8.311739, -1.006385, 22.200000
-8.331056, -1.010222, 22.200000
-8.348109, -1.015607, 22.200000
-8.366810, -1.023572, 22.200000
-8.378181, -1.029122, 22.200000
-8.389597, -1.035000, 22.200000
-8.406397, -1.046023, 22.200000
-8.421615, -1.058280, 22.200000
-8.438724, -1.073980, 22.200000
-8.450978, -1.087652, 22.200000
-8.466666, -1.109139, 22.200000
-8.478545, -1.127118, 22.200000
-8.484669, -1.139426, 22.200000
-8.487294, -1.179791, 22.200000
-8.493933, -1.210613, 22.200000
-8.495713, -1.223565, 22.200000
-8.496668, -1.242234, 22.200000
-8.494829, -1.266742, 22.200000
-8.492729, -1.280726, 22.200000
-8.489133, -1.300042, 22.200000
-8.483832, -1.315776, 22.200000
-8.475096, -1.336399, 22.200000
-8.464925, -1.356989, 22.200000
-8.452902, -1.375728, 22.200000
-8.438813, -1.394380, 22.200000
-8.423949, -1.410544, 22.200000
-8.406270, -1.425773, 22.200000
-8.396669, -1.434339, 22.200000
-8.385707, -1.442177, 22.200000
-8.373423, -1.451346, 22.200000
-8.359287, -1.459707, 22.200000
-8.346512, -1.467301, 22.200000
-8.331571, -1.474917, 22.200000
-8.305256, -1.485676, 22.200000
-8.278093, -1.493995, 22.200000
-8.247567, -1.505541, 22.200000
-8.212622, -1.516695, 22.200000
-8.181014, -1.527104, 22.200000
-8.150339, -1.538487, 22.200000
-8.123833, -1.546076, 22.200000
-8.098469, -1.554824, 22.200000
-8.071104, -1.562055, 22.200000
-8.040872, -1.572293, 22.200000
-8.004523, -1.583430, 22.200000
-7.970260, -1.594509, 22.200000
-7.937425, -1.605992, 22.200000
-7.911693, -1.612830, 22.200000
-7.884239, -1.622025, 22.200000
-7.850897, -1.630986, 22.200000
-7.812632, -1.642645, 22.200000
-7.776302, -1.654409, 22.200000
-7.745689, -1.663231, 22.200000
-7.722747, -1.671251, 22.200000
-7.698902, -1.677579, 22.200000
-7.670263, -1.686624, 22.200000
-7.634858, -1.695994, 22.200000
-7.600864, -1.706065, 22.200000
-7.563305, -1.717564, 22.200000
-7.530378, -1.726631, 22.200000
-7.501067, -1.736605, 22.200000
-7.468113, -1.744873, 22.200000
-7.439784, -1.753617, 22.200000
-7.409204, -1.762348, 22.200000
-7.377578, -1.770370, 22.200000
-7.345177, -1.780729, 22.200000
-7.311369, -1.790151, 22.200000
-7.282562, -1.799432, 22.200000
-7.253308, -1.807156, 22.200000
-7.227868, -1.814456, 22.200000
-7.194501, -1.824274, 22.200000
-7.156061, -1.833318, 22.200000
-7.119870, -1.844318, 22.200000
-7.084497, -1.854223, 22.200000
-7.056157, -1.862254, 22.200000
-7.025221, -1.872044, 22.200000
-6.995773, -1.879015, 22.200000
-6.967364, -1.887222, 22.200000
-6.936403, -1.893573, 22.200000
-6.904441, -1.903137, 22.200000
-6.870595, -1.913105, 22.200000
-6.836939, -1.921901, 22.200000
-6.807126, -1.930559, 22.200000
-6.776866, -1.938512, 22.200000
-6.747333, -1.945465, 22.200000
-6.715383, -1.954133, 22.200000
-6.680866, -1.963463, 22.200000
-6.643661, -1.973624, 22.200000
-6.611709, -1.982656, 22.200000
-6.584673, -1.989781, 22.200000
-6.555263, -1.997206, 22.200000
-6.523416, -2.005388, 22.200000
-6.490731, -2.013976, 22.200000
-6.453611, -2.023398, 22.200000
-6.422150, -2.032355, 22.200000
-6.390086, -2.040805, 22.200000
-6.359002, -2.048945, 22.200000
-6.330895, -2.056475, 22.200000
-6.301835, -2.063729, 22.200000
-6.271127, -2.070706, 22.200000
-6.238017, -2.079408, 22.200000
-6.200651, -2.089005, 22.200000
-6.165794, -2.098964, 22.200000
-6.133650, -2.106528, 22.200000
-6.105545, -2.113703, 22.200000
-6.079304, -2.119913, 22.200000
-6.044847, -2.127827, 22.200000
-6.007425, -2.138137, 22.200000
-5.973458, -2.147052, 22.200000
-5.944934, -2.154568, 22.200000
-5.918881, -2.160948, 22.200000
-5.891519, -2.167402, 22.200000
-5.854590, -2.176148, 22.200000
-5.818931, -2.184557, 22.200000
-5.777648, -2.195776, 22.200000
-5.745595, -2.203764, 22.200000
-5.722747, -2.209325, 22.200000
-5.694051, -2.216254, 22.200000
-5.663518, -2.223395, 22.200000
-5.627101, -2.232316, 22.200000
-5.587753, -2.241979, 22.200000
-5.558784, -2.249971, 22.200000
-5.529052, -2.257053, 22.200000
-5.503242, -2.262695, 22.200000
-5.470213, -2.270487, 22.200000
-5.434194, -2.279324, 22.200000
-5.400562, -2.287132, 22.200000
-5.370095, -2.294443, 22.200000
-5.336357, -2.302538, 22.200000
-5.305505, -2.309992, 22.200000
-5.274275, -2.317252, 22.200000
-5.238774, -2.325440, 22.200000
-5.207917, -2.332895, 22.200000
-5.173585, -2.341085, 22.200000
-5.145972, -2.347359, 22.200000
-5.115903, -2.354113, 22.200000
-5.084977, -2.361710, 22.200000
-5.053064, -2.368456, 22.200000
-5.023960, -2.375280, 22.200000
-4.988239, -2.383072, 22.200000
-4.950734, -2.391097, 22.200000
-4.918782, -2.398072, 22.200000
-4.887145, -2.405272, 22.200000
-4.855846, -2.412766, 22.200000
-4.825399, -2.419615, 22.200000
-4.794141, -2.426172, 22.200000
-4.762939, -2.433444, 22.200000
-4.729915, -2.440054, 22.200000
-4.695700, -2.447644, 22.200000
-4.660296, -2.455716, 22.200000
-4.626857, -2.463168, 22.200000
-4.595915, -2.470134, 22.200000
-4.566881, -2.476325, 22.200000
-4.537165, -2.482735, 22.200000
-4.509986, -2.487946, 22.200000
-4.473086, -2.495714, 22.200000
-4.442618, -2.502462, 22.200000
-4.406459, -2.509802, 22.200000
-4.372117, -2.517020, 22.200000
-4.344176, -2.522499, 22.200000
-4.308350, -2.529979, 22.200000
-4.279811, -2.536208, 22.200000
-4.243766, -2.543876, 22.200000
-4.215841, -2.549655, 22.200000
-4.181709, -2.556336, 22.200000
-4.153822, -2.561940, 22.200000
-4.123471, -2.567794, 22.200000
-4.090919, -2.574021, 22.200000
-4.050865, -2.582026, 22.200000
-4.019795, -2.588239, 22.200000
-3.988233, -2.594433, 22.200000
-3.951287, -2.601581, 22.200000
-3.922921, -2.607336, 22.200000
-3.896638, -2.612661, 22.200000
-3.869461, -2.617510, 22.200000
-3.830978, -2.624953, 22.200000
-3.796458, -2.630926, 22.200000
-3.760519, -2.638163, 22.200000
-3.727736, -2.644037, 22.200000
-3.698311, -2.649861, 22.200000
-3.668434, -2.655415, 22.200000
-3.636912, -2.661173, 22.200000
-3.602768, -2.667420, 22.200000
-3.568764, -2.674456, 22.200000
-3.535521, -2.680378, 22.200000
-3.504324, -2.685983, 22.200000
-3.466800, -2.692744, 22.200000
-3.165451, -2.744412, 22.200000
-2.844515, -2.797916, 22.200000
-2.516091, -2.847998, 22.200000
-2.194375, -2.893026, 22.200000
-1.866659, -2.935177, 22.200000
-1.539030, -2.974691, 22.200000
-1.214623, -3.009893, 22.200000
-0.890588, -3.043469, 22.200000
-0.556605, -3.074602, 22.200000
-0.229442, -3.103305, 22.200000
0.102276, -3.129360, 22.200000
0.426517, -3.154249, 22.200000
0.753348, -3.176148, 22.200000
1.089305, -3.196154, 22.200000
1.419964, -3.214564, 22.200000
1.748149, -3.230073, 22.200000
2.072196, -3.242696, 22.200000
2.399277, -3.252248, 22.200000
2.731419, -3.257547, 22.200000
3.055045, -3.261302, 22.200000
3.384859, -3.260217, 22.200000
3.717865, -3.256085, 22.200000
4.042233, -3.248390, 22.200000
4.374671, -3.238832, 22.200000
4.698659, -3.224913, 22.200000
5.028601, -3.208040, 22.200000
5.357038, -3.189485, 22.200000
5.684788, -3.166306, 22.200000
6.017803, -3.142893, 22.200000
6.348916, -3.117830, 22.200000
6.679880, -3.091612, 22.200000
7.009987, -3.064436, 22.200000
7.342563, -3.036187, 22.200000
7.673242, -3.007357, 22.200000
8.003809, -2.979866, 22.200000
8.341020, -2.948309, 22.200000
8.375336, -2.944837, 22.200000
8.409458, -2.942256, 22.200000
8.442910, -2.940626, 22.200000
8.474061, -2.937999, 22.200000
8.506414, -2.933801, 22.200000
8.537349, -2.930085, 22.200000
8.568614, -2.926918, 22.200000
8.603939, -2.924491, 22.200000
8.637238, -2.920644, 22.200000
8.673635, -2.917681, 22.200000
8.705370, -2.915314, 22.200000
8.736595, -2.912375, 22.200000
8.771707, -2.909211, 22.200000
8.804688, -2.906212, 22.200000
8.836779, -2.902969, 22.200000
8.867268, -2.899771, 22.200000
8.897650, -2.897259, 22.200000
8.927739, -2.894352, 22.200000
8.962065, -2.890861, 22.200000
8.998741, -2.886312, 22.200000
9.036361, -2.882496, 22.200000
9.070536, -2.879635, 22.200000
9.098971, -2.876983, 22.200000
9.129885, -2.874482, 22.200000
9.160730, -2.870832, 22.200000
9.192196, -2.867135, 22.200000
9.226398, -2.863234, 22.200000
9.259003, -2.859779, 22.200000
9.293862, -2.855964, 22.200000
9.328137, -2.852881, 22.200000
9.360648, -2.849112, 22.200000
9.392308, -2.845456, 22.200000
9.424194, -2.841613, 22.200000
9.460930, -2.837861, 22.200000
9.498599, -2.834161, 22.200000
9.535397, -2.829531, 22.200000
9.566045, -2.827107, 22.200000
9.592331, -2.825489, 22.200000
9.617319, -2.822482, 22.200000
9.647904, -2.818287, 22.200000
9.683055, -2.814228, 22.200000
9.720943, -2.809309, 22.200000
9.756117, -2.805599, 22.200000
9.787687, -2.802358, 22.200000
9.821322, -2.798711, 22.200000
9.851986, -2.795361, 22.200000
9.887270, -2.791017, 22.200000
9.920782, -2.786714, 22.200000
9.952978, -2.783693, 22.200000
9.990108, -2.779627, 22.200000
10.022258, -2.775900, 22.200000
10.053590, -2.772469, 22.200000
10.081637, -2.769569, 22.200000
10.108572, -2.767407, 22.200000
10.143369, -2.761560, 22.200000
10.178153, -2.757102, 22.200000
10.217775, -2.751751, 22.200000
10.252819, -2.747965, 22.200000
10.282291, -2.745158, 22.200000
10.314378, -2.742690, 22.200000
10.345904, -2.738188, 22.200000
10.379172, -2.733663, 22.200000
10.410950, -2.729715, 22.200000
10.445929, -2.725570, 22.200000
10.481687, -2.721142, 22.200000
10.516357, -2.716151, 22.200000
10.546837, -2.714083, 22.200000
10.573430, -2.710470, 22.200000
10.602602, -2.705700, 22.200000
10.636434, -2.702332, 22.200000
10.676326, -2.696734, 22.200000
10.716023, -2.692611, 22.200000
10.747884, -2.689225, 22.200000
10.772394, -2.685898, 22.200000
10.798039, -2.681706, 22.200000
10.828732, -2.677072, 22.200000
10.865711, -2.672424, 22.200000
10.904804, -2.667310, 22.200000
10.940782, -2.663064, 22.200000
10.973774, -2.658738, 22.200000
10.998876, -2.655763, 22.200000
11.026924, -2.651788, 22.200000
11.062887, -2.647355, 22.200000
11.105071, -2.640638, 22.200000
11.147693, -2.635786, 22.200000
11.180145, -2.631723, 22.200000
11.203841, -2.629667, 22.200000
11.226831, -2.627238, 22.200000
11.256125, -2.622063, 22.200000
11.297177, -2.616140, 22.200000
11.338415, -2.611256, 22.200000
11.375384, -2.606314, 22.200000
11.404332, -2.603418, 22.200000
11.434538, -2.599618, 22.200000
11.463542, -2.595783, 22.200000
11.495880, -2.591553, 22.200000
11.528527, -2.586273, 22.200000
11.562247, -2.582630, 22.200000
11.595624, -2.578025, 22.200000
11.628597, -2.573749, 22.200000
11.660921, -2.570486, 22.200000
11.694279, -2.564853, 22.200000
11.726108, -2.560858, 22.200000
11.759952, -2.556229, 22.200000
11.794316, -2.551289, 22.200000
11.831115, -2.546895, 22.200000
11.863010, -2.541933, 22.200000
11.892722, -2.538780, 22.200000
11.924273, -2.534432, 22.200000
11.955363, -2.530058, 22.200000
11.988135, -2.525476, 22.200000
12.021460, -2.521559, 22.200000
12.056576, -2.516676, 22.200000
12.091423, -2.511139, 22.200000
12.126245, -2.506724, 22.200000
12.159052, -2.501806, 22.200000
12.191713, -2.498073, 22.200000
12.225937, -2.493544, 22.200000
12.258790, -2.490048, 22.200000
12.295007, -2.484971, 22.200000
12.328959, -2.480142, 22.200000
12.361257, -2.476855, 22.200000
12.392241, -2.473104, 22.200000
12.423334, -2.469231, 22.200000
12.456232, -2.464978, 22.200000
12.486301, -2.460909, 22.200000
12.518517, -2.456712, 22.200000
12.550631, -2.451521, 22.200000
12.584110, -2.447338, 22.200000
12.616533, -2.442707, 22.200000
12.648777, -2.437673, 22.200000
12.683865, -2.433433, 22.200000
12.716649, -2.429925, 22.200000
12.752071, -2.424866, 22.200000
12.788622, -2.419369, 22.200000
12.823100, -2.415310, 22.200000
12.854207, -2.411796, 22.200000
12.884117, -2.407467, 22.200000
12.914662, -2.403878, 22.200000
12.949158, -2.399115, 22.200000
12.988249, -2.393503, 22.200000
13.025200, -2.388571, 22.200000
13.057332, -2.385754, 22.200000
13.082341, -2.382296, 22.200000
13.107872, -2.378981, 22.200000
13.139337, -2.373943, 22.200000
13.176390, -2.368326, 22.200000
13.210782, -2.363872, 22.200000
13.238046, -2.360003, 22.200000
13.254618, -2.356790, 22.200000
13.268431, -2.354333, 22.200000
13.286477, -2.350000, 22.200000
13.309426, -2.343389, 22.200000
13.332201, -2.337754, 22.200000
13.346493, -2.332026, 22.200000
13.361728, -2.326922, 22.200000
13.376767, -2.318576, 22.200000
13.389685, -2.308908, 22.200000
13.402976, -2.297426, 22.200000
13.416118, -2.282853, 22.200000
13.430561, -2.265083, 22.200000
13.440083, -2.248094, 22.200000
13.448475, -2.226891, 22.200000
13.456028, -2.210080, 22.200000
13.461685, -2.193466, 22.200000
13.463758, -2.180429, 22.200000
13.468784, -2.167088, 22.200000
13.470116, -2.141341, 22.200000
13.472909, -2.125729, 22.200000
13.471333, -2.112218, 22.200000
13.470241, -2.091519, 22.200000
13.466703, -2.070603, 22.200000
13.460957, -2.053404, 22.200000
13.455763, -2.035768, 22.200000
13.448487, -2.021434, 22.200000
13.438093, -2.007207, 22.200000
13.428685, -1.995032, 22.200000
13.412820, -1.980353, 22.200000
13.375978, -1.951998, 22.200000
13.360020, -1.943668, 22.200000
13.338651, -1.936987, 22.200000
13.324949, -1.931520, 22.200000
13.308287, -1.929077, 22.200000
13.294515, -1.927344, 22.200000
13.278182, -1.925728, 22.200000
13.265249, -1.925335, 22.200000
13.235710, -1.926350, 22.200000
13.210815, -1.928368, 22.200000
13.177292, -1.931069, 22.200000
13.142830, -1.934059, 22.200000
13.116628, -1.936214, 22.200000
13.092815, -1.938028, 22.200000
13.072036, -1.939936, 22.200000
13.037673, -1.944608, 22.200000
12.999513, -1.949846, 22.200000
12.960580, -1.954538, 22.200000
12.925512, -1.957352, 22.200000
12.896304, -1.960829, 22.200000
12.868150, -1.963519, 22.200000
12.838013, -1.967249, 22.200000
12.803143, -1.971857, 22.200000
12.768378, -1.976050, 22.200000
12.735138, -1.979906, 22.200000
12.706210, -1.983552, 22.200000
12.672592, -1.987580, 22.200000
12.634258, -1.992064, 22.200000
12.598108, -1.996587, 22.200000
12.561953, -2.000797, 22.200000
12.527258, -2.004066, 22.200000
12.501791, -2.006656, 22.200000
12.470622, -2.010533, 22.200000
12.440092, -2.014076, 22.200000
12.402221, -2.018461, 22.200000
12.362774, -2.022286, 22.200000
12.332072, -2.025671, 22.200000
12.300498, -2.029387, 22.200000
12.266848, -2.033137, 22.200000
12.236434, -2.036516, 22.200000
12.198503, -2.040821, 22.200000
12.164238, -2.044311, 22.200000
12.132024, -2.048012, 22.200000
12.103750, -2.050948, 22.200000
12.072338, -2.054284, 22.200000
12.038479, -2.058046, 22.200000
12.002541, -2.062132, 22.200000
11.962266, -2.066547, 22.200000
11.932607, -2.069241, 22.200000
11.898483, -2.072495, 22.200000
11.867367, -2.075807, 22.200000
11.832658, -2.078798, 22.200000
11.796525, -2.082681, 22.200000
11.761529, -2.086059, 22.200000
11.729523, -2.089350, 22.200000
11.700347, -2.092069, 22.200000
11.668701, -2.095304, 22.200000
